scenario,repetition,scheme,test_cindex,test_cindex_gain,support_recovery,no_relation,censoring_fraction
R5_unstable_lure,8,joint_m0,0.6962616822429907,0.0,0.4,1.0,0.4
R5_unstable_lure,8,joint_m005,0.6962616822429907,0.0,0.4,1.0,0.4
R5_unstable_lure,8,joint_m010,0.6962616822429907,0.0,0.4,1.0,0.4
R5_unstable_lure,8,joint_m020,0.6962616822429907,0.0,0.4,1.0,0.4
R5_unstable_lure,9,joint_m0,0.6080305927342257,0.0497131931166348,0.45,0.0,0.3916666666666667
R5_unstable_lure,9,joint_m005,0.6080305927342257,0.0497131931166348,0.45,0.0,0.3916666666666667
R5_unstable_lure,9,joint_m010,0.6080305927342257,0.0497131931166348,0.45,0.0,0.3916666666666667
R5_unstable_lure,9,joint_m020,0.6080305927342257,0.0497131931166348,0.45,0.0,0.3916666666666667
R5_unstable_lure,10,joint_m0,0.5392670157068062,0.05385190725504857,0.45,0.0,0.4277777777777778
R5_unstable_lure,10,joint_m005,0.5003739715781601,0.014958863126402433,0.45,0.0,0.4277777777777778
R5_unstable_lure,10,joint_m010,0.5003739715781601,0.014958863126402433,0.45,0.0,0.4277777777777778
R5_unstable_lure,10,joint_m020,0.48541510845175767,0.0,0.3,1.0,0.4277777777777778
R5_unstable_lure,11,joint_m0,0.5957587806494367,0.0,0.45,1.0,0.37777777777777777
R5_unstable_lure,11,joint_m005,0.5957587806494367,0.0,0.45,1.0,0.37777777777777777
R5_unstable_lure,11,joint_m010,0.5957587806494367,0.0,0.45,1.0,0.37777777777777777
R5_unstable_lure,11,joint_m020,0.5957587806494367,0.0,0.45,1.0,0.37777777777777777
R5_unstable_lure,12,joint_m0,0.6001367053998633,-0.015037593984962405,0.2,0.0,0.45833333333333337
R5_unstable_lure,12,joint_m005,0.6001367053998633,-0.015037593984962405,0.2,0.0,0.45833333333333337
R5_unstable_lure,12,joint_m010,0.6151742993848257,0.0,0.25,1.0,0.45833333333333337
R5_unstable_lure,12,joint_m020,0.6151742993848257,0.0,0.25,1.0,0.45833333333333337
R5_unstable_lure,13,joint_m0,0.5643454038997214,0.003899721448467952,0.55,0.0,0.42500000000000004
R5_unstable_lure,13,joint_m005,0.5643454038997214,0.003899721448467952,0.55,0.0,0.42500000000000004
R5_unstable_lure,13,joint_m010,0.5643454038997214,0.003899721448467952,0.55,0.0,0.42500000000000004
R5_unstable_lure,13,joint_m020,0.5643454038997214,0.003899721448467952,0.55,0.0,0.42500000000000004
R5_unstable_lure,14,joint_m0,0.6363636363636364,0.06012884753042236,0.6,0.0,0.4222222222222223
R5_unstable_lure,14,joint_m005,0.6363636363636364,0.06012884753042236,0.6,0.0,0.4222222222222223
R5_unstable_lure,14,joint_m010,0.6363636363636364,0.06012884753042236,0.6,0.0,0.4222222222222223
R5_unstable_lure,14,joint_m020,0.6363636363636364,0.06012884753042236,0.6,0.0,0.4222222222222223
R5_unstable_lure,15,joint_m0,0.7116948092557849,0.018761726078799223,0.6,0.0,0.4916666666666667
R5_unstable_lure,15,joint_m005,0.7116948092557849,0.018761726078799223,0.6,0.0,0.4916666666666667
R5_unstable_lure,15,joint_m010,0.7116948092557849,0.018761726078799223,0.6,0.0,0.4916666666666667
R5_unstable_lure,15,joint_m020,0.7129455909943715,0.02001250781738584,0.55,0.0,0.4916666666666667
R5_unstable_lure,16,joint_m0,0.606631989596879,0.03771131339401812,0.5,0.0,0.4527777777777777
R5_unstable_lure,16,joint_m005,0.606631989596879,0.03771131339401812,0.5,0.0,0.4527777777777777
R5_unstable_lure,16,joint_m010,0.606631989596879,0.03771131339401812,0.5,0.0,0.4527777777777777
R5_unstable_lure,16,joint_m020,0.606631989596879,0.03771131339401812,0.5,0.0,0.4527777777777777
R5_unstable_lure,17,joint_m0,0.5449507389162561,0.05110837438423643,0.6,0.0,0.4305555555555556
R5_unstable_lure,17,joint_m005,0.4938423645320197,0.0,0.35,1.0,0.4305555555555556
R5_unstable_lure,17,joint_m010,0.4938423645320197,0.0,0.35,1.0,0.4305555555555556
R5_unstable_lure,17,joint_m020,0.4938423645320197,0.0,0.35,1.0,0.4305555555555556
R5_unstable_lure,18,joint_m0,0.5623435152729094,0.0,0.45,0.0,0.36388888888888893
R5_unstable_lure,18,joint_m005,0.5623435152729094,0.0,0.45,0.0,0.36388888888888893
R5_unstable_lure,18,joint_m010,0.5723585378067101,0.01001502253380071,0.5,0.0,0.36388888888888893
R5_unstable_lure,18,joint_m020,0.5623435152729094,0.0,0.45,1.0,0.36388888888888893
R5_unstable_lure,19,joint_m0,0.6160609613130129,-0.011723329425556872,0.55,0.0,0.38055555555555554
R5_unstable_lure,19,joint_m005,0.6160609613130129,-0.011723329425556872,0.55,0.0,0.38055555555555554
R5_unstable_lure,19,joint_m010,0.6160609613130129,-0.011723329425556872,0.55,0.0,0.38055555555555554
R5_unstable_lure,19,joint_m020,0.6160609613130129,-0.011723329425556872,0.55,0.0,0.38055555555555554
R5_unstable_lure,20,joint_m0,0.5997544505831799,0.03130755064456725,0.55,0.0,0.38055555555555554
R5_unstable_lure,20,joint_m005,0.5997544505831799,0.03130755064456725,0.55,0.0,0.38055555555555554
R5_unstable_lure,20,joint_m010,0.5997544505831799,0.03130755064456725,0.55,0.0,0.38055555555555554
R5_unstable_lure,20,joint_m020,0.5684468999386126,0.0,0.4,1.0,0.38055555555555554
R5_unstable_lure,21,joint_m0,0.5963768115942029,0.010869565217391242,0.65,0.0,0.40555555555555556
R5_unstable_lure,21,joint_m005,0.5963768115942029,0.010869565217391242,0.65,0.0,0.40555555555555556
R5_unstable_lure,21,joint_m010,0.5963768115942029,0.010869565217391242,0.65,0.0,0.40555555555555556
R5_unstable_lure,21,joint_m020,0.5963768115942029,0.010869565217391242,0.65,0.0,0.40555555555555556
R5_unstable_lure,22,joint_m0,0.4841412327947337,0.0191502094554159,0.45,0.0,0.4361111111111111
R5_unstable_lure,22,joint_m005,0.4841412327947337,0.0191502094554159,0.45,0.0,0.4361111111111111
R5_unstable_lure,22,joint_m010,0.4841412327947337,0.0191502094554159,0.45,0.0,0.4361111111111111
R5_unstable_lure,22,joint_m020,0.4649910233393178,0.0,0.4,1.0,0.4361111111111111
R5_unstable_lure,23,joint_m0,0.6899477806788512,0.07637075718015673,0.6,0.0,0.4277777777777778
R5_unstable_lure,23,joint_m005,0.6899477806788512,0.07637075718015673,0.6,0.0,0.4277777777777778
R5_unstable_lure,23,joint_m010,0.6899477806788512,0.07637075718015673,0.6,0.0,0.4277777777777778
R5_unstable_lure,23,joint_m020,0.6899477806788512,0.07637075718015673,0.6,0.0,0.4277777777777778
R5_unstable_lure,24,joint_m0,0.5976696367374914,0.03564084989718985,0.45,0.0,0.3916666666666667
R5_unstable_lure,24,joint_m005,0.5976696367374914,0.03564084989718985,0.45,0.0,0.3916666666666667
R5_unstable_lure,24,joint_m010,0.5633995887594243,0.001370801919122755,0.45,0.0,0.3916666666666667
R5_unstable_lure,24,joint_m020,0.5633995887594243,0.001370801919122755,0.45,0.0,0.3916666666666667
R5_unstable_lure,25,joint_m0,0.5868385345997287,0.0,0.35,1.0,0.42500000000000004
R5_unstable_lure,25,joint_m005,0.5868385345997287,0.0,0.35,1.0,0.42500000000000004
R5_unstable_lure,25,joint_m010,0.5868385345997287,0.0,0.35,1.0,0.42500000000000004
R5_unstable_lure,25,joint_m020,0.5868385345997287,0.0,0.35,1.0,0.42500000000000004
R5_unstable_lure,26,joint_m0,0.6263736263736264,0.035552682611506126,0.45,0.0,0.4027777777777778
R5_unstable_lure,26,joint_m005,0.6263736263736264,0.035552682611506126,0.45,0.0,0.4027777777777778
R5_unstable_lure,26,joint_m010,0.6263736263736264,0.035552682611506126,0.45,0.0,0.4027777777777778
R5_unstable_lure,26,joint_m020,0.6263736263736264,0.035552682611506126,0.45,0.0,0.4027777777777778
R5_unstable_lure,27,joint_m0,0.5718290119131044,0.0,0.5,1.0,0.4305555555555556
R5_unstable_lure,27,joint_m005,0.5718290119131044,0.0,0.5,1.0,0.4305555555555556
R5_unstable_lure,27,joint_m010,0.5718290119131044,0.0,0.5,1.0,0.4305555555555556
R5_unstable_lure,27,joint_m020,0.5718290119131044,0.0,0.5,1.0,0.4305555555555556
R5_unstable_lure,28,joint_m0,0.5593635250917993,0.0379436964504285,0.35,0.0,0.4305555555555556
R5_unstable_lure,28,joint_m005,0.5593635250917993,0.0379436964504285,0.35,0.0,0.4305555555555556
R5_unstable_lure,28,joint_m010,0.5593635250917993,0.0379436964504285,0.35,0.0,0.4305555555555556
R5_unstable_lure,28,joint_m020,0.5593635250917993,0.0379436964504285,0.35,0.0,0.4305555555555556
R5_unstable_lure,29,joint_m0,0.6025255562236921,-0.024654239326518335,0.6,0.0,0.45833333333333337
R5_unstable_lure,29,joint_m005,0.6025255562236921,-0.024654239326518335,0.6,0.0,0.45833333333333337
R5_unstable_lure,29,joint_m010,0.6025255562236921,-0.024654239326518335,0.6,0.0,0.45833333333333337
R5_unstable_lure,29,joint_m020,0.6001202645820806,-0.027059530968129852,0.55,0.0,0.45833333333333337
R5_unstable_lure,30,joint_m0,0.5697042848521424,0.024140012070006045,0.45,0.0,0.45833333333333337
R5_unstable_lure,30,joint_m005,0.5594447797223898,0.013880506940253445,0.5,0.0,0.45833333333333337
R5_unstable_lure,30,joint_m010,0.5594447797223898,0.013880506940253445,0.5,0.0,0.45833333333333337
R5_unstable_lure,30,joint_m020,0.5594447797223898,0.013880506940253445,0.5,0.0,0.45833333333333337
R5_unstable_lure,31,joint_m0,0.6088185415488977,0.058224985867721846,0.65,0.0,0.3916666666666667
R5_unstable_lure,31,joint_m005,0.6088185415488977,0.058224985867721846,0.65,0.0,0.3916666666666667
R5_unstable_lure,31,joint_m010,0.6088185415488977,0.058224985867721846,0.65,0.0,0.3916666666666667
R5_unstable_lure,31,joint_m020,0.6088185415488977,0.058224985867721846,0.65,0.0,0.3916666666666667
R5_unstable_lure,32,joint_m0,0.5699513381995134,0.03041362530413627,0.35,0.0,0.37222222222222223
R5_unstable_lure,32,joint_m005,0.5699513381995134,0.03041362530413627,0.35,0.0,0.37222222222222223
R5_unstable_lure,32,joint_m010,0.5699513381995134,0.03041362530413627,0.35,0.0,0.37222222222222223
R5_unstable_lure,32,joint_m020,0.5395377128953771,0.0,0.35,1.0,0.37222222222222223
R5_unstable_lure,33,joint_m0,0.6081081081081081,0.02526439482961218,0.7,0.0,0.41666666666666663
R5_unstable_lure,33,joint_m005,0.6081081081081081,0.02526439482961218,0.7,0.0,0.41666666666666663
R5_unstable_lure,33,joint_m010,0.6081081081081081,0.02526439482961218,0.7,0.0,0.41666666666666663
R5_unstable_lure,33,joint_m020,0.6081081081081081,0.02526439482961218,0.7,0.0,0.41666666666666663
R5_unstable_lure,34,joint_m0,0.5634920634920635,-0.005050505050505083,0.3,0.0,0.4361111111111111
R5_unstable_lure,34,joint_m005,0.556998556998557,-0.011544011544011523,0.25,0.0,0.4361111111111111
R5_unstable_lure,34,joint_m010,0.556998556998557,-0.011544011544011523,0.25,0.0,0.4361111111111111
R5_unstable_lure,34,joint_m020,0.556998556998557,-0.011544011544011523,0.25,0.0,0.4361111111111111
R5_unstable_lure,35,joint_m0,0.5779082177161152,0.06616862326574169,0.55,0.0,0.42500000000000004
R5_unstable_lure,35,joint_m005,0.5779082177161152,0.06616862326574169,0.55,0.0,0.42500000000000004
R5_unstable_lure,35,joint_m010,0.5779082177161152,0.06616862326574169,0.55,0.0,0.42500000000000004
R5_unstable_lure,35,joint_m020,0.5779082177161152,0.06616862326574169,0.55,0.0,0.42500000000000004
R5_unstable_lure,36,joint_m0,0.6729274611398963,0.038212435233160535,0.6,0.0,0.4
R5_unstable_lure,36,joint_m005,0.6729274611398963,0.038212435233160535,0.6,0.0,0.4
R5_unstable_lure,36,joint_m010,0.6729274611398963,0.038212435233160535,0.6,0.0,0.4
R5_unstable_lure,36,joint_m020,0.6729274611398963,0.038212435233160535,0.6,0.0,0.4
R5_unstable_lure,37,joint_m0,0.4625984251968504,-0.008530183727034124,0.3,0.0,0.4027777777777778
R5_unstable_lure,37,joint_m005,0.4625984251968504,-0.008530183727034124,0.3,0.0,0.4027777777777778
R5_unstable_lure,37,joint_m010,0.4625984251968504,-0.008530183727034124,0.3,0.0,0.4027777777777778
R5_unstable_lure,37,joint_m020,0.47112860892388453,0.0,0.3,1.0,0.4027777777777778
R5_unstable_lure,38,joint_m0,0.5922047702152414,0.05177428737638168,0.6,0.0,0.4305555555555556
R5_unstable_lure,38,joint_m005,0.5922047702152414,0.05177428737638168,0.6,0.0,0.4305555555555556
R5_unstable_lure,38,joint_m010,0.5922047702152414,0.05177428737638168,0.6,0.0,0.4305555555555556
R5_unstable_lure,38,joint_m020,0.5922047702152414,0.05177428737638168,0.6,0.0,0.4305555555555556
R5_unstable_lure,39,joint_m0,0.6149812734082397,0.041198501872659166,0.55,0.0,0.44999999999999996
R5_unstable_lure,39,joint_m005,0.6149812734082397,0.041198501872659166,0.55,0.0,0.44999999999999996
R5_unstable_lure,39,joint_m010,0.6149812734082397,0.041198501872659166,0.55,0.0,0.44999999999999996
R5_unstable_lure,39,joint_m020,0.6479400749063671,0.07415730337078652,0.55,0.0,0.44999999999999996
R5_unstable_lure,40,joint_m0,0.5657894736842105,0.05023923444976075,0.4,0.0,0.37222222222222223
R5_unstable_lure,40,joint_m005,0.5657894736842105,0.05023923444976075,0.4,0.0,0.37222222222222223
R5_unstable_lure,40,joint_m010,0.5657894736842105,0.05023923444976075,0.4,0.0,0.37222222222222223
R5_unstable_lure,40,joint_m020,0.5657894736842105,0.05023923444976075,0.4,0.0,0.37222222222222223
R5_unstable_lure,41,joint_m0,0.6414686825053996,0.02663786897048237,0.6,0.0,0.44166666666666665
R5_unstable_lure,41,joint_m005,0.6414686825053996,0.02663786897048237,0.6,0.0,0.44166666666666665
R5_unstable_lure,41,joint_m010,0.7170626349892009,0.10223182145428367,0.55,0.0,0.44166666666666665
R5_unstable_lure,41,joint_m020,0.6148308135349172,0.0,0.5,1.0,0.44166666666666665
R5_unstable_lure,42,joint_m0,0.7125340599455041,0.0006811989100817817,0.55,0.0,0.37777777777777777
R5_unstable_lure,42,joint_m005,0.7125340599455041,0.0006811989100817817,0.55,0.0,0.37777777777777777
R5_unstable_lure,42,joint_m010,0.7254768392370572,0.013623978201634857,0.5,0.0,0.37777777777777777
R5_unstable_lure,42,joint_m020,0.7254768392370572,0.013623978201634857,0.5,0.0,0.37777777777777777
R5_unstable_lure,43,joint_m0,0.5840266222961731,0.03660565723793685,0.6,0.0,0.4027777777777778
R5_unstable_lure,43,joint_m005,0.5840266222961731,0.03660565723793685,0.6,0.0,0.4027777777777778
R5_unstable_lure,43,joint_m010,0.5840266222961731,0.03660565723793685,0.6,0.0,0.4027777777777778
R5_unstable_lure,43,joint_m020,0.5618413754853022,0.014420410427065988,0.6,0.0,0.4027777777777778
R5_unstable_lure,44,joint_m0,0.6534653465346535,0.016307513104251603,0.65,0.0,0.4111111111111111
R5_unstable_lure,44,joint_m005,0.6534653465346535,0.016307513104251603,0.65,0.0,0.4111111111111111
R5_unstable_lure,44,joint_m010,0.6534653465346535,0.016307513104251603,0.65,0.0,0.4111111111111111
R5_unstable_lure,44,joint_m020,0.6534653465346535,0.016307513104251603,0.65,0.0,0.4111111111111111
R5_unstable_lure,45,joint_m0,0.5326289620882536,-0.019266625233063994,0.3,0.0,0.42500000000000004
R5_unstable_lure,45,joint_m005,0.5326289620882536,-0.019266625233063994,0.3,0.0,0.42500000000000004
R5_unstable_lure,45,joint_m010,0.5326289620882536,-0.019266625233063994,0.3,0.0,0.42500000000000004
R5_unstable_lure,45,joint_m020,0.5326289620882536,-0.019266625233063994,0.3,0.0,0.42500000000000004
R5_unstable_lure,46,joint_m0,0.6618209640397857,0.002295332823259333,0.7,0.0,0.4305555555555556
R5_unstable_lure,46,joint_m005,0.6618209640397857,0.002295332823259333,0.7,0.0,0.4305555555555556
R5_unstable_lure,46,joint_m010,0.6618209640397857,0.002295332823259333,0.7,0.0,0.4305555555555556
R5_unstable_lure,46,joint_m020,0.6618209640397857,0.002295332823259333,0.7,0.0,0.4305555555555556
R5_unstable_lure,47,joint_m0,0.5951916829109811,-0.0006497725795971965,0.55,0.0,0.4111111111111111
R5_unstable_lure,47,joint_m005,0.5951916829109811,-0.0006497725795971965,0.55,0.0,0.4111111111111111
R5_unstable_lure,47,joint_m010,0.5951916829109811,-0.0006497725795971965,0.55,0.0,0.4111111111111111
R5_unstable_lure,47,joint_m020,0.5951916829109811,-0.0006497725795971965,0.55,0.0,0.4111111111111111
R5_unstable_lure,48,joint_m0,0.6138613861386139,-0.019094766619519143,0.5,0.0,0.4361111111111111
R5_unstable_lure,48,joint_m005,0.6138613861386139,-0.019094766619519143,0.5,0.0,0.4361111111111111
R5_unstable_lure,48,joint_m010,0.6138613861386139,-0.019094766619519143,0.5,0.0,0.4361111111111111
R5_unstable_lure,48,joint_m020,0.6138613861386139,-0.019094766619519143,0.5,0.0,0.4361111111111111
R5_unstable_lure,49,joint_m0,0.6283602150537635,-0.010080645161290258,0.35,0.0,0.38611111111111107
R5_unstable_lure,49,joint_m005,0.6283602150537635,-0.010080645161290258,0.35,0.0,0.38611111111111107
R5_unstable_lure,49,joint_m010,0.6283602150537635,-0.010080645161290258,0.35,0.0,0.38611111111111107
R5_unstable_lure,49,joint_m020,0.6283602150537635,-0.010080645161290258,0.35,0.0,0.38611111111111107
