Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
LIHC,8,49,CGBoost,ok,,286,98,1164;5631;6121;4601;6901;2876;2726;6619;1365;6375;87;150;7641;7945;6797;5379;352;4511;5709;6501,CBX6;PON3;RHO;MICA;SOCS3;FTL;FGA;SLC16A12;CDC42EP3;SCN3A;ACP5;ADAMTS6;TROAP;WNT10A;SLC6A4;PDE6G;ANKRD2;MBL1P;PRDM15;SGCD,40.33985447883606
LIHC,8,49,RSF,ok,,286,98,1163;3477;4016;5816;4255;7017;1549;5630;6986;1760;1473;3029;5430;7591;437;4595;4631;6796;5262;2768,CBX2;HMGCS2;KIF20A;PSRC1;LIMS2;SRL;CISH;PON1;SPP1;CPS1;CFB;GHR;PFN2;TREM1;APOC4;MGMT;MMP1;SLC6A3;PANK1;FIBCD1,20.604584455490112
LIHC,9,50,MKG,ok,,286,96,6900;2854;3524;1163;6803;6986;3479;5816;4823;3029;4729;1267;4914;2952;2359;1374;4333;4494;149;3530,SOCS2;FRMD1;HOXD10;CBX2;SLC7A11;SPP1;HMMR;PSRC1;MYOM2;GHR;MTHFS;CCNJL;NEIL3;GARNL3;ENO1;CDCA8;LRP4;MARCKSL1;ADAMTS5;HOXD9,71.83133745193481
LIHC,9,50,Uni-Cox,ok,,286,96,6900;792;6705;1163;5608;4255;3138;3029;2854;5816;1482;4914;4304;1267;1356;7638;4494;2805;1549;6986,SOCS2;C10orf91;SLC2A1;CBX2;PNLIPRP2;LIMS2;GOT2;GHR;FRMD1;PSRC1;CGNL1;NEIL3;LPCAT1;CCNJL;CDC20;TRIP13;MARCKSL1;FMO9P;CISH;SPP1,0.11566615104675293
LIHC,9,50,Cox-Lasso,ok,,286,96,5339;86;4964;2432;6689;6291;6238;694;1035;995;1267;6500;4823;4648;1521;3022;6960;2805;1009;1279,PCDHGA5;ACOXL;NKD2;ESRRG;SLC26A3;RXFP1;RPRM;BDNF;C9orf163;C5orf58;CCNJL;SGCB;MYOM2;MMRN1;CHRNA4;GGN;SPDYA;FMO9P;C7orf10;CCR9,1.2302484512329102
LIHC,9,50,Cox-EN,ok,,286,96,6689;86;5339;6291;4964;2805;6238;6960;1035;1279;2432;3022;694;7824;4823;1521;995;6374;915;8176,SLC26A3;ACOXL;PCDHGA5;RXFP1;NKD2;FMO9P;RPRM;SPDYA;C9orf163;CCR9;ESRRG;GGN;BDNF;UNC80;MYOM2;CHRNA4;C5orf58;SCN2B;C1orf227;ZNF582,1.9847307205200195
LIHC,9,50,CGBoost,ok,,286,96,2855;1036;3480;87;6901;5900;3758;6501;5628;2806;150;7825;1164;3023;6938;1268;4241;4256;2726;4495,FRMD3;C9orf169;HMOX1;ACP5;SOCS3;QDPR;INPP5D;SGCD;POM121L9P;FMOD;ADAMTS6;UNC93A;CBX6;GGT1;SPAG1;CCNO;LILRA4;LIN28B;FGA;MARCO,38.99285364151001
LIHC,9,50,RSF,ok,,286,96,6900;2805;7019;2854;3524;5899;4255;2466;378;1163;3029;2952;6937;6803;4333;4732;4807;1035;2404;4016,SOCS2;FMO9P;SRRM4;FRMD1;HOXD10;PZP;LIMS2;F11;ANLN;CBX2;GHR;GARNL3;SPA17;SLC7A11;LRP4;MTMR2;MYO1E;C9orf163;EPO;KIF20A,23.481163263320923
LIHC,10,51,MKG,ok,,286,104,1163;6900;6705;5587;2359;7069;5954;2805;2854;7017;3029;4304;4016;3479;7621;4729;2191;5376;5816;2789,CBX2;SOCS2;SLC2A1;PLOD2;ENO1;STC2;RAMP3;FMO9P;FRMD1;SRL;GHR;LPCAT1;KIF20A;HMMR;TRIM54;MTHFS;DPYSL4;PDE6A;PSRC1;FLT3,65.95901274681091
LIHC,10,51,Uni-Cox,ok,,286,104,4869;1163;1019;6705;2875;6900;1374;6101;5427;5954;2359;4255;2805;4304;3138;1596;7017;6190;5587;1508,NBPF4;CBX2;C8orf22;SLC2A1;FTCD;SOCS2;CDCA8;RGS20;PFKFB4;RAMP3;ENO1;LIMS2;FMO9P;LPCAT1;GOT2;CLEC3B;SRL;RNF24;PLOD2;CHODL,0.12270760536193848
LIHC,10,51,Cox-Lasso,ok,,286,104,4874;1791;6066;1374;4757;6689;6500;6374;2918;1163;1521;5339;995;2132;694;3446;7824;5216;921;3827,NCAN;CRISPLD1;RETN;CDCA8;MXRA7;SLC26A3;SGCB;SCN2B;GABRG1;CBX2;CHRNA4;PCDHGA5;C5orf58;DNAJC15;BDNF;HIST1H3H;UNC80;OXT;C1orf61;ITGB7,1.4164159297943115
LIHC,10,51,Cox-EN,ok,,286,104,4874;6689;6066;2918;6374;7824;1521;1791;5339;4257;2132;2137;694;6983;995;915;2432;2854;5247;7751,NCAN;SLC26A3;RETN;GABRG1;SCN2B;UNC80;CHRNA4;CRISPLD1;PCDHGA5;LIN52;DNAJC15;DNAJC6;BDNF;SPOCK3;C5orf58;C1orf227;ESRRG;FRMD1;PAEP;TWIST2,1.8944978713989258
LIHC,10,51,CGBoost,ok,,286,104,3758;150;3531;1164;5588;6102;6706;6901;6067;4601;1375;4875;2876;1509;4870;1036;6375;4241;5379;2855,INPP5D;ADAMTS6;HP;CBX6;PLS1;RGS4;SLC2A10;SOCS3;RETSAT;MICA;CDCP1;NCAPD2;FTL;CHP2;NBPF9;C9orf169;SCN3A;LILRA4;PDE6G;FRMD3,57.520485401153564
LIHC,10,51,RSF,ok,,286,104,3530;4016;4054;7069;2009;3524;2326;723;6919;1549;3029;6986;806;861;1163;4732;6368;7638;6705;1009,HOXD9;KIF20A;KLF2;STC2;DDTL;HOXD10;ELOVL3;BLNK;SOX11;CISH;GHR;SPP1;C11orf84;C19orf26;CBX2;MTMR2;SCIN;TRIP13;SLC2A1;C7orf10,8.981447219848633
LIHC,11,52,MKG,ok,,286,105,6803;6900;6986;5816;1163;3524;3029;3530;4016;6644;7621;7017;2141;6310;1374;6705;6672;5954;4595;149,SLC7A11;SOCS2;SPP1;PSRC1;CBX2;HOXD10;GHR;HOXD9;KIF20A;SLC1A5;TRIM54;SRL;DNASE1L3;S100A9;CDCA8;SLC2A1;SLC25A15;RAMP3;MGMT;ADAMTS5,51.87285923957825
LIHC,11,52,Uni-Cox,ok,,286,105,6900;1374;3138;70;4914;180;1163;6644;4304;5427;506;1356;5816;2875;4025;1450;6190;4255;6597;3029,SOCS2;CDCA8;GOT2;ACAT1;NEIL3;ADH4;CBX2;SLC1A5;LPCAT1;PFKFB4;ARMC3;CDC20;PSRC1;FTCD;KIF2C;CENPA;RNF24;LIMS2;SLC10A1;GHR,0.11063551902770996
LIHC,11,52,Cox-Lasso,ok,,286,105,5339;915;1521;995;3926;6960;7652;4823;149;5296;92;6291;6689;1615;5975;5139;1424;2805;4693;5689,PCDHGA5;C1orf227;CHRNA4;C5orf58;KCNK15;SPDYA;TRPM5;MYOM2;ADAMTS5;PBK;ACRBP;RXFP1;SLC26A3;CLLU1OS;RASA4;OCLM;CDX1;FMO9P;MS4A14;PPP2R2C,1.3554298877716064
LIHC,11,52,Cox-EN,ok,,286,105,995;915;2805;5339;6374;4823;6291;6689;1521;7652;878;6960;149;5139;986;3926;6352;5975;1615;337,C5orf58;C1orf227;FMO9P;PCDHGA5;SCN2B;MYOM2;RXFP1;SLC26A3;CHRNA4;TRPM5;C1QL3;SPDYA;ADAMTS5;OCLM;C5orf27;KCNK15;SCARNA10;RASA4;CLLU1OS;ANGPT4,1.9525811672210693
LIHC,11,52,CGBoost,ok,,286,105,6901;1375;3828;987;916;6619;3758;6501;7078;6304;2806;5340;3531;6938;4596;3139;150;8276;1036;2726,SOCS3;CDCP1;ITGB8;C5orf30;C1orf228;SLC16A12;INPP5D;SGCD;STK32C;S100A2;FMOD;PCDHGB1;HP;SPAG1;MGP;GP1BA;ADAMTS6;ZSCAN12;C9orf169;FGA,42.69867515563965
LIHC,11,52,RSF,ok,,286,105,7703;4016;6803;3484;6900;6597;6021;3477;5630;6618;5146;4255;5939;5816;6937;5367;6672;4729;1009;987,TTC26;KIF20A;SLC7A11;HN1;SOCS2;SLC10A1;RBP4;HMGCS2;PON1;SLC16A11;OGDHL;LIMS2;RAD54B;PSRC1;SPA17;PDE2A;SLC25A15;MTHFS;C7orf10;C5orf30,11.029723167419434
LIHC,12,53,MKG,ok,,286,103,1163;6900;995;2404;5816;2716;3530;4016;3029;149;2191;2854;6622;1356;3484;4895;6986;4729;4914;7591,CBX2;SOCS2;C5orf58;EPO;PSRC1;FER1L5;HOXD9;KIF20A;GHR;ADAMTS5;DPYSL4;FRMD1;SLC16A3;CDC20;HN1;NDRG1;SPP1;MTHFS;NEIL3;TREM1,55.64894390106201
