Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
STAD,7,48,Cox-EN,ok,,289,118,2222;4667;3836;1849;388;5066;7774;6248;7773;5951;130;5925;2490;7300;2694;12;3808;2169;5841;5159,ERAP2;NETO2;LDHC;DEFA5;APOD;PCTP;WISP3;SELE;WISP2;RND1;ADAMTS8;RIMKLA;FCHO1;TMEM80;GAD1;AATK;LANCL2;ENO3;RDH12;PGA5,2.301586389541626
STAD,7,48,CGBoost,ok,,289,118,4668;391;389;1035;4298;1903;3809;3756;5690;1732;5546;3853;7891;6073;690;574;5842;5977;1153;6591,NEU1;APOL1;APOE;CASZ1;MKX;DKK2;LAP3;KPTN;QDPR;CXCR5;PRR16;LETM1;ZNF107;RPS6KA2;BMP6;AXL;RDH16;RNF5;CD14;SLC7A1,37.14820861816406
STAD,7,48,RSF,ok,,289,118,4297;2467;5841;7333;858;6301;1338;5079;4667;7463;6555;1902;4977;319;3525;390;1857;6594;2900;1206,MKNK2;FBXL7;RDH12;TNFAIP2;C20orf194;SERPINE1;CGB5;PDE3A;NETO2;TRIM25;SLC39A14;DKK1;PAMR1;ANKRD22;ITIH2;APOH;DENND2D;SLC7A2;GOT1;CD82,31.59228229522705
STAD,8,49,MKG,ok,,289,116,390;4602;1731;1975;7214;319;5423;3876;4764;894;4390;388;7512;6763;6594;529;1246;5866;7463;1619,APOH;NCLN;CXCR4;DPP3;TMEM102;ANKRD22;PPAP2C;LHX6;NOXO1;C4orf32;MRPL4;APOD;TSPAN18;SP6;SLC7A2;ATP1B2;CDH19;RERG;TRIM25;CRB3,38.55465269088745
STAD,8,49,Uni-Cox,ok,,289,116,1971;388;6594;2721;5799;5603;2568;1517;390;1601;7463;529;4162;5077;1555;3876;93;363;7058;2928,DPEP3;APOD;SLC7A2;GAMT;RASSF8;PTCH2;FLRT2;CNTNAP1;APOH;CPNE8;TRIM25;ATP1B2;MCC;PDE1B;COLEC11;LHX6;ACSS3;APBB1;TCF7L1;GPR133,0.07983207702636719
STAD,8,49,Cox-Lasso,ok,,289,116,4793;3876;4667;321;1833;2979;6950;2222;6537;7463;5266;3836;535;7773;2526;2301;388;450;22;7880,NR1D1;LHX6;NETO2;ANKRD33B;DDO;GRB14;SUMF2;ERAP2;SLC35D3;TRIM25;PLA2G4A;LDHC;ATP4A;WISP2;FGF20;FAAH;APOD;ARL6IP5;ABCB1;ZIC2,1.242328405380249
STAD,8,49,Cox-EN,ok,,289,116,2222;4793;4667;2979;22;3836;3876;4834;450;1833;7463;388;319;1849;6248;2166;7773;5066;4309;5841,ERAP2;NR1D1;NETO2;GRB14;ABCB1;LDHC;LHX6;NTF3;ARL6IP5;DDO;TRIM25;APOD;ANKRD22;DEFA5;SELE;ENHO;WISP2;PCTP;MLNR;RDH12,2.347092628479004
STAD,8,49,CGBoost,ok,,289,116,7464;389;3809;3877;895;6595;4561;3212;2980;3756;2527;72;6971;289;2922;4794;5561;4114;6748;1732,TRIM28;APOE;LAP3;LIF;C4orf33;SLC7A4;NAMPT;HOTAIR;GRB7;KPTN;FGF3;ACMSD;SYNC;AMDHD1;GPR116;NR1D2;PRSS22;MAP6;SOX15;CXCR5,40.97307515144348
STAD,8,49,RSF,ok,,289,116,1975;390;7737;4103;1512;1971;712;2979;7830;6145;4977;1466;5076;6342;4896;6251;4764;3519;3095;4557,DPP3;APOH;VWF;MAP3K12;CNRIP1;DPEP3;BRI3BP;GRB14;ZBTB10;SALL2;PAMR1;CLIP4;PDE1A;SGCE;OLFML1;SELP;NOXO1;ITGB4;HDGFRP3;NACAD,31.98356533050537
STAD,9,50,MKG,ok,,289,115,388;390;288;7214;6352;5538;4786;1415;6582;6072;7115;7333;1206;5044;1456;3005;7053;2301;6724;7187,APOD;APOH;AMBP;TMEM102;SGSM1;PROS1;NPW;CKAP4;SLC5A1;RPS6KA1;TGFB2;TNFAIP2;CD82;PCDHB5;CLGN;GSTK1;TCF20;FAAH;SOAT1;TM4SF18,36.69164037704468
STAD,9,50,Uni-Cox,ok,,289,115,4786;388;390;288;2292;6594;1338;5538;181;3876;6894;6352;5532;616;3116;4297;7573;7929;1601;3451,NPW;APOD;APOH;AMBP;F2;SLC7A2;CGB5;PROS1;AFAP1L1;LHX6;STC1;SGSM1;PROC;BATF2;HEYL;MKNK2;TUSC3;ZNF331;CPNE8;INHA,0.08266234397888184
STAD,9,50,Cox-Lasso,ok,,289,115,181;4667;321;676;659;7242;6555;3876;7463;6580;58;2301;6999;5419;3626;7385;4793;1020;5856;1833,AFAP1L1;NETO2;ANKRD33B;BIRC7;BEND3;TMEM158;SLC39A14;LHX6;TRIM25;SLC4A4;ACADM;FAAH;TACSTD2;POU6F2;KCTD3;TOMM20;NR1D1;CARTPT;REG3G;DDO,1.1326534748077393
STAD,9,50,Cox-EN,ok,,289,115,3876;58;2222;676;4667;1833;22;321;4793;2301;7001;1415;1290;7242;659;1350;6999;3490;7385;4058,LHX6;ACADM;ERAP2;BIRC7;NETO2;DDO;ABCB1;ANKRD33B;NR1D1;FAAH;TAF13;CKAP4;CEACAM3;TMEM158;BEND3;CHCHD5;TACSTD2;IRX5;TOMM20;MAB21L2,1.800124168395996
STAD,9,50,CGBoost,ok,,289,115,1416;3809;4787;4833;389;289;2872;1339;6748;2922;6895;895;7041;2302;574;617;391;3877;4059;5539,CKAP5;LAP3;NPY;NTAN1;APOE;AMDHD1;GNAZ;CGN;SOX15;GPR116;STC2;C4orf33;TBX4;FABP1;AXL;BATF3;APOL1;LIF;MACC1;PROSC,30.684056520462036
STAD,9,50,RSF,ok,,289,115,4297;3638;7269;2301;4136;1971;1338;1206;2928;303;676;6818;3047;2978;3755;1609;1591;6987;2409;2296,MKNK2;KHDC1L;TMEM229B;FAAH;MARCKS;DPEP3;CGB5;CD82;GPR133;ANGPT1;BIRC7;SPRY1;H19;GRB10;KPNA7;CPT1C;CPE;SYT4;FAM69B;F2RL3,34.24251055717468
STAD,10,51,MKG,ok,,289,103,6301;390;5044;1206;4297;7737;6248;319;7200;6243;3876;181;5724;2572;6360;2812;5976;6612;5689;388,SERPINE1;APOH;PCDHB5;CD82;MKNK2;VWF;SELE;ANKRD22;TMC4;SEC61G;LHX6;AFAP1L1;RAB3B;FLT4;SH2D4A;GJA1;RNF43;SLCO2A1;PYY;APOD,38.99961495399475
STAD,10,51,Uni-Cox,ok,,289,103,5689;6301;181;5724;4786;5044;2812;4297;390;3876;1601;6594;1555;2979;388;2538;4149;93;4977;2554,PYY;SERPINE1;AFAP1L1;RAB3B;NPW;PCDHB5;GJA1;MKNK2;APOH;LHX6;CPNE8;SLC7A2;COLEC11;GRB14;APOD;FGL1;MATN3;ACSS3;PAMR1;FJX1,0.07760429382324219
STAD,10,51,Cox-Lasso,ok,,289,103,6999;5419;4667;5951;6686;4333;22;4793;3886;4330;3364;388;370;1290;535;735;6400;509;4058;2979,TACSTD2;POU6F2;NETO2;RND1;SNORD30;MMRN1;ABCB1;NR1D1;LIMCH1;MMP3;IFNGR1;APOD;APLNR;CEACAM3;ATP4A;BTNL9;SIGLEC14;ATG9B;MAB21L2;GRB14,1.2109181880950928
STAD,10,51,Cox-EN,ok,,289,103,4667;6999;22;5419;4058;6400;1290;4330;1020;4793;4333;6122;3876;3874;3364;319;2979;5951;535;6686,NETO2;TACSTD2;ABCB1;POU6F2;MAB21L2;SIGLEC14;CEACAM3;MMP3;CARTPT;NR1D1;MMRN1;S100A1;LHX6;LHFPL3;IFNGR1;ANKRD22;GRB14;RND1;ATP4A;SNORD30,1.8030979633331299
STAD,10,51,CGBoost,ok,,289,103,3809;2813;5690;6748;6302;626;1416;4787;4668;4833;72;3627;2922;4298;6764;3345;1426;3877;1774;3846,LAP3;GJA3;QDPR;SOX15;SERPINE2;BCAR1;CKAP5;NPY;NEU1;NTAN1;ACMSD;KCTD5;GPR116;MKX;SP9;IFFO2;CLCN2;LIF;CYP4X1;LEMD1,32.17227292060852
STAD,10,51,RSF,ok,,289,103,3808;3344;5044;3653;4832;4667;1773;4684;4010;4989;6460;6987;1178;7737;4297;6763;2229;7652;4967;7092,LANCL2;IER5L;PCDHB5;KIAA1161;NT5E;NETO2;CYP4V2;NFE2L3;LSS;PAQR5;SLC17A9;SYT4;CD34;VWF;MKNK2;SP6;ERG;UPP1;PAIP2B;TF,35.481810092926025
STAD,11,52,MKG,ok,,289,119,390;3615;4297;3755;5545;388;1020;4764;633;4093;1456;5044;6540;6763;1206;712;1246;5191;6615;894,APOH;KCNQ1;MKNK2;KPNA7;PRR15L;APOD;CARTPT;NOXO1;BCHE;MANEAL;CLGN;PCDHB5;SLC35E4;SP6;CD82;BRI3BP;CDH19;PHLDB2;SLCO4A1;C4orf32,35.382577657699585
STAD,11,52,Uni-Cox,ok,,289,119,1456;1601;388;5545;313;5044;3615;1338;894;4297;4781;2721;4149;1246;5467;227;1893;5500;1425;6615,CLGN;CPNE8;APOD;PRR15L;ANKRD1;PCDHB5;KCNQ1;CGB5;C4orf32;MKNK2;NPR3;GAMT;MATN3;CDH19;PPP1R1C;AKAP12;DIO1;PRICKLE1;CLCF1;SLCO4A1,0.07635211944580078
STAD,11,52,Cox-Lasso,ok,,289,119,5419;3876;4793;5909;2178;2222;4667;7466;6686;6438;321;22;3486;7861;7001;6537;7242;6721;3814;5499,POU6F2;LHX6;NR1D1;RHOBTB2;ENTPD2;ERAP2;NETO2;TRIM31;SNORD30;SLC11A2;ANKRD33B;ABCB1;IRS1;ZFAND2A;TAF13;SLC35D3;TMEM158;SNX24;LASP1;PRH1,1.2606265544891357
STAD,11,52,Cox-EN,ok,,289,119,2222;3876;4667;4793;5419;6686;3160;321;22;7466;5266;12;5909;6438;6939;4360;7861;4539;151;3530,ERAP2;LHX6;NETO2;NR1D1;POU6F2;SNORD30;HIST1H3G;ANKRD33B;ABCB1;TRIM31;PLA2G4A;AATK;RHOBTB2;SLC11A2;SULF2;MPV17L;ZFAND2A;MYOC;ADH1A;ITLN2,1.939910650253296
