Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
HNSC,8,49,Cox-Lasso,ok,,410,172,6940;5461;6746;7128;3152;7831;1239;95;5383;1079;1131;48;4258;3915;5030;5045;5170;6545;4713;3279,SPINK6;PEX5L;SLC5A9;SYT14;GPR176;VNN2;CCL22;ACSM3;PCDHGB4;CALN1;CATSPERB;ABHD12B;LHX1;KCNMB2;NME4;NOMO2;OAF;SIGLEC12;MPZ;GYPE,2.4924001693725586
HNSC,8,49,Cox-EN,ok,,410,172,48;5461;6940;1431;1372;5383;6746;5474;4713;1239;5170;3152;6076;500;1079;5045;2004;7128;1131;6545,ABHD12B;PEX5L;SPINK6;CELSR3;CDH19;PCDHGB4;SLC5A9;PGC;MPZ;CCL22;OAF;GPR176;RFPL4B;ASAH2B;CALN1;NOMO2;DDX43;SYT14;CATSPERB;SIGLEC12,4.18259596824646
HNSC,8,49,CGBoost,ok,,410,172,1432;6145;5475;4544;1132;6941;7602;1040;4206;7310;3981;3205;2709;164;5091;2685;2276;5462;3721;7777,CEMP1;RLTPR;PGD;MASP2;CATSPERG;SPINK7;TRIO;CACNA1B;LCOR;TINAG;KIAA1755;GRB7;FGD5;ADCY4;NR1D1;FCRL2;EFNB3;PEX6;INA;UPK3A,37.84091591835022
HNSC,8,49,RSF,ok,,410,172,163;2275;7205;7309;3204;4731;2843;2592;3329;2855;919;1131;3982;6271;1222;8081;8206;4205;3093;7636,ADCY2;EFNB2;TCP11;TIMP4;GRB14;MS4A2;FRMD5;FAM65C;HDC;FST;C2orf70;CATSPERB;KIAA1875;RYR3;CCDC88B;ZNF441;ZNF775;LCNL1;GNRH1;TSPAN11,16.040793895721436
HNSC,9,50,MKG,ok,,410,176,4543;4205;3640;1284;1431;682;7205;2768;2592;1270;3580;2528;1239;7402;2275;6658;2822;2060;4347;6139,MASP1;LCNL1;IGJ;CD19;CELSR3;BLK;TCP11;FLT3;FAM65C;CCR7;ICAM3;FAM162B;CCL22;TMEM220;EFNB2;SLC25A45;FOXL2;DKK1;LPIN2;RINL,94.58051228523254
HNSC,9,50,Uni-Cox,ok,,410,176,2768;1270;4543;3640;2592;1335;1284;6658;1431;8223;2822;7945;726;7344;4205;2684;6291;2690;951;4728,FLT3;CCR7;MASP1;IGJ;FAM65C;CD79A;CD19;SLC25A45;CELSR3;ZNF831;FOXL2;ZAP70;BTLA;TMC8;LCNL1;FCRL1;S1PR4;FCRLA;C5orf20;MS4A1,0.35861706733703613
HNSC,9,50,Cox-Lasso,ok,,410,176,1810;2256;1478;3472;95;6626;4407;7770;4205;48;388;7576;500;3178;3875;7191;7058;931;1753;3201,CSGALNACT1;EDN3;CHGB;HOXB8;ACSM3;SLC22A11;LRRC61;UNC5D;LCNL1;ABHD12B;ANXA8L2;TRIM40;ASAH2B;GPR89B;KCNG2;TCERG1L;STMN4;C3orf35;CPVL;GRAPL,4.791510581970215
HNSC,9,50,Cox-EN,ok,,410,176,48;95;3178;3472;2256;1372;2822;7770;7576;1810;5268;6062;3201;1478;7717;500;903;7641;1029;4205,ABHD12B;ACSM3;GPR89B;HOXB8;EDN3;CDH19;FOXL2;UNC5D;TRIM40;CSGALNACT1;P2RX6;REN;GRAPL;CHGB;TYMS;ASAH2B;C21orf91;TSPAN19;CA4;LCNL1,4.272932291030884
HNSC,9,50,CGBoost,ok,,410,176,4544;4206;2769;1432;5475;3721;5870;6659;4068;2843;3514;2823;164;2844;6938;904;2620;724;1070;3981,MASP2;LCOR;FLT3LG;CEMP1;PGD;INA;PTGS1;SLC26A1;KLK4;FRMD5;HS3ST2;FOXN1;ADCY4;FRMPD1;SPINK2;C22orf15;FAM92A1;BTG2;CALCR;KIAA1755,48.97026181221008
HNSC,9,50,RSF,ok,,410,176,7205;4205;1077;4543;8133;2619;2060;1431;2528;4590;7469;2842;1711;1069;7526;5090;6831;4024;3673;6009,TCP11;LCNL1;CALML5;MASP1;ZNF577;FAM90A1;DKK1;CELSR3;FAM162B;MEIS1;TNFRSF13B;FRMD4A;CORO1A;CALCB;TPCN2;NQO1;SNAP25;KL;IL17REL;RASSF2,30.846518754959106
HNSC,10,51,MKG,ok,,410,179,4543;6695;682;3954;6242;4881;1284;2684;1431;2592;7205;2528;4205;7471;3580;4728;113;5202;2843;8200,MASP1;SLC35E2;BLK;KIAA0125;RSPO1;N4BP3;CD19;FCRL1;CELSR3;FAM65C;TCP11;FAM162B;LCNL1;TNFRSF17;ICAM3;MS4A1;ADA;OLR1;FRMD5;ZNF763,115.36289858818054
HNSC,10,51,Uni-Cox,ok,,410,179,1431;4728;3980;6100;8200;7945;2684;4543;6242;2708;4081;1335;7344;1885;8232;3640;1284;3954;1085;7601,CELSR3;MS4A1;KIAA1683;RGS5;ZNF763;ZAP70;FCRL1;MASP1;RSPO1;FGD3;KLRG1;CD79A;TMC8;CXCR5;ZNF862;IGJ;CD19;KIAA0125;CAMK2N1;TRIML2,0.1531383991241455
HNSC,10,51,Cox-Lasso,ok,,410,179,3217;1794;8100;7424;2522;7128;6746;5286;3649;2822;2009;7831;3201;6206;3152;5356;1810;6454;4132;1387,GRID2IP;CRYBB1;ZNF501;TMEM74;FAM157A;SYT14;SLC5A9;PADI3;IGSF9B;FOXL2;DEFB1;VNN2;GRAPL;RPL13P5;GPR176;PCDHA12;CSGALNACT1;SERPIND1;KRT76;CDK20,2.6803135871887207
HNSC,10,51,Cox-EN,ok,,410,179,1794;8100;3217;2522;7424;3201;6746;4132;1431;2049;1244;5286;3264;931;887;7128;6940;1981;1387;5045,CRYBB1;ZNF501;GRID2IP;FAM157A;TMEM74;GRAPL;SLC5A9;KRT76;CELSR3;DIO3OS;CCL27;PADI3;GTSF1;C3orf35;C20orf141;SYT14;SPINK6;DCDC2;CDK20;NOMO2,4.547019958496094
