Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
KIRC,22,CV-Cox-EN,0.11778843214962549,248,77,85,5478;6475;5642;4448;5407;257;3539;925;2859;2453;7469;7173;7714;403;4621;667;1640;5053;1669;3680,PEBP4;SEMA3G;PLG;LSR;PCDHGA1;AKNAD1;HOXA2;C1orf204;FOXA2;EREG;TMEM200C;SV2C;TSPYL5;ANXA8L2;MEP1A;BARX1;CLEC4G;NLRP4;CMA1;IFI44
KIRC,23,CV-Cox-Lasso,0.058894216074812746,248,83,61,5478;123;6461;7469;257;7044;5489;3452;3760;1521;6315;4621;4226;1291;1669;4098;6930;1051;540;6475,PEBP4;ADAM22;SEC61A2;TMEM200C;AKNAD1;SPRR3;PEX5L;HHIPL2;IL23R;CHAC1;RTL1;MEP1A;LCN1;CCL8;CMA1;KLF5;SNHG8;C8orf47;ASGR2;SEMA3G
KIRC,23,CV-Cox-EN,0.11778843214962549,248,83,78,5478;6461;123;7469;257;7044;5489;6315;3452;3760;1669;1521;4621;4098;6930;5642;1974;1640;1291;7862,PEBP4;SEC61A2;ADAM22;TMEM200C;AKNAD1;SPRR3;PEX5L;RTL1;HHIPL2;IL23R;CMA1;CHAC1;MEP1A;KLF5;SNHG8;PLG;CYP3A7;CLEC4G;CCL8;USP2
KIRC,24,CV-Cox-Lasso,0.058894216074812746,248,77,63,6813;925;3755;5478;3685;2195;6013;7007;3618;4084;8070;1521;4309;7607;1051;6595;5489;1669;5642;1547,SLC46A2;C1orf204;IL20RB;PEBP4;IFITM1;DONSON;RALYL;SPATC1;HSP90AB2P;KISS1;ZNF117;CHAC1;LIMCH1;TPSD1;C8orf47;SHOX2;PEX5L;CMA1;PLG;CHRDL2
KIRC,24,CV-Cox-EN,0.11778843214962549,248,77,84,6813;925;5478;3755;4084;2195;3685;8070;4309;6595;3618;1521;7607;6013;5489;1051;1669;7007;5560;4251,SLC46A2;C1orf204;PEBP4;IL20RB;KISS1;DONSON;IFITM1;ZNF117;LIMCH1;SHOX2;HSP90AB2P;CHAC1;TPSD1;RALYL;PEX5L;C8orf47;CMA1;SPATC1;PITX1;LEFTY2
KIRC,25,CV-Cox-Lasso,0.058894216074812746,248,83,67,3539;1669;1640;3680;5053;2665;6813;5642;4251;6315;2453;3538;837;255;7173;1875;2916;5462;7714;123,HOXA2;CMA1;CLEC4G;IFI44;NLRP4;FAM83D;SLC46A2;PLG;LEFTY2;RTL1;EREG;HOXA13;C15orf26;AKAP6;SV2C;CST2;FSTL4;PDK4;TSPYL5;ADAM22
KIRC,25,CV-Cox-EN,0.11778843214962549,248,83,90,3539;1640;1669;6813;5053;3680;5642;2665;2453;6315;123;7173;4251;1875;3538;6461;2916;4815;7714;837,HOXA2;CLEC4G;CMA1;SLC46A2;NLRP4;IFI44;PLG;FAM83D;EREG;RTL1;ADAM22;SV2C;LEFTY2;CST2;HOXA13;SEC61A2;FSTL4;MUC5B;TSPYL5;C15orf26
KIRC,26,CV-Cox-Lasso,0.058894216074812746,248,77,60,925;1051;7607;4309;3539;1971;6669;7862;3546;6013;4740;5478;5288;7469;6841;201;7908;6990;4251;85,C1orf204;C8orf47;TPSD1;LIMCH1;HOXA2;CYP3A4;SLC16A12;USP2;HOXB13;RALYL;MPV17L;PEBP4;OTX1;TMEM200C;SLC6A15;ADSSL1;VSTM1;SPAG5;LEFTY2;ACR
KIRC,26,CV-Cox-EN,0.11778843214962549,248,77,78,925;1051;4309;7607;3539;7862;1971;3546;6013;4740;6669;5478;6984;5288;6841;6598;85;6461;5823;1898,C1orf204;C8orf47;LIMCH1;TPSD1;HOXA2;USP2;CYP3A4;HOXB13;RALYL;MPV17L;SLC16A12;PEBP4;SP5;OTX1;SLC6A15;SHROOM3;ACR;SEC61A2;PRPH2;CTSE
KIRC,27,CV-Cox-Lasso,0.058894216074812746,248,78,52,123;5478;3866;1584;6813;1677;403;4448;3539;429;7173;6315;6957;2875;4309;667;5498;1518;1669;837,ADAM22;PEBP4;ITIH4;CILP;SLC46A2;CMTM5;ANXA8L2;LSR;HOXA2;APOBEC3A;SV2C;RTL1;SORBS2;FOXJ1;LIMCH1;BARX1;PFN4;CGNL1;CMA1;C15orf26
KIRC,27,CV-Cox-EN,0.11778843214962549,248,78,77,123;5478;1584;3866;6813;1677;403;3539;4309;6957;429;7173;6315;2875;4448;1669;2866;8070;667;837,ADAM22;PEBP4;CILP;ITIH4;SLC46A2;CMTM5;ANXA8L2;HOXA2;LIMCH1;SORBS2;APOBEC3A;SV2C;RTL1;FOXJ1;LSR;CMA1;FOXD4L1;ZNF117;BARX1;C15orf26
KIRC,28,CV-Cox-Lasso,0.058894216074812746,248,82,61,5478;2141;925;7025;6648;123;2453;6377;1051;5182;7714;3685;1291;1518;7007;1669;6461;4181;7173;8219,PEBP4;DMRTA1;C1orf204;SPINK5;SLC10A6;ADAM22;EREG;SAMD9L;C8orf47;NTSR2;TSPYL5;IFITM1;CCL8;CGNL1;SPATC1;CMA1;SEC61A2;KRT73;SV2C;ZNF880
KIRC,28,CV-Cox-EN,0.11778843214962549,248,82,82,5478;2141;7025;123;2453;925;1051;6461;6648;7714;1291;1669;6377;5182;1518;3685;7173;3539;7607;7007,PEBP4;DMRTA1;SPINK5;ADAM22;EREG;C1orf204;C8orf47;SEC61A2;SLC10A6;TSPYL5;CCL8;CMA1;SAMD9L;NTSR2;CGNL1;IFITM1;SV2C;HOXA2;TPSD1;SPATC1
KIRC,29,CV-Cox-Lasso,0.058894216074812746,248,80,58,5478;2141;5489;2453;1971;123;3539;6461;175;8070;4621;7025;3685;6930;4251;7607;5773;257;2857;3593,PEBP4;DMRTA1;PEX5L;EREG;CYP3A4;ADAM22;HOXA2;SEC61A2;ADCYAP1;ZNF117;MEP1A;SPINK5;IFITM1;SNHG8;LEFTY2;TPSD1;PRDM16;AKNAD1;FOSL1;HS3ST1
KIRC,29,CV-Cox-EN,0.11778843214962549,248,80,84,5478;2141;5489;6461;2453;123;3539;1971;8070;175;6930;4251;7025;7607;257;4621;2857;4815;3685;1669,PEBP4;DMRTA1;PEX5L;SEC61A2;EREG;ADAM22;HOXA2;CYP3A4;ZNF117;ADCYAP1;SNHG8;LEFTY2;SPINK5;TPSD1;AKNAD1;MEP1A;FOSL1;MUC5B;IFITM1;CMA1
KIRC,30,CV-Cox-Lasso,0.058894216074812746,248,87,73,123;1428;7607;3695;7173;5478;3697;1875;6930;1291;7469;5407;4448;8212;6813;175;257;2453;6322;3760,ADAM22;CDH22;TPSD1;IGF2BP1;SV2C;PEBP4;IGF2BP3;CST2;SNHG8;CCL8;TMEM200C;PCDHGA1;LSR;ZNF843;SLC46A2;ADCYAP1;AKNAD1;EREG;RTP2;IL23R
KIRC,30,CV-Cox-EN,0.11778843214962549,248,87,96,123;7607;1428;3695;7173;6930;5478;2453;3697;8212;1291;6813;7469;5407;6322;1875;3760;257;4815;2868,ADAM22;TPSD1;CDH22;IGF2BP1;SV2C;SNHG8;PEBP4;EREG;IGF2BP3;ZNF843;CCL8;SLC46A2;TMEM200C;PCDHGA1;RTP2;CST2;IL23R;AKNAD1;MUC5B;FOXE1
